147,1.6 TS Progression,2007,200000,Kýrmýzý,234500,Ankara Keçiören
Giulietta,1.6 JTD Distinctive,2014,148000,Beyaz,469000,Ýzmir Buca
Giulietta,1.6 JTD Distinctive,2013,174000,Kýrmýzý,430000,Ýzmir Bayraklý
156,1.6 TS Distinctive,2004,299700,Kýrmýzý,300500,Ýstanbul Gaziosmanpaþa
Giulietta,1.6 JTD Distinctive,2015,179000,Kýrmýzý,460000,Gaziantep Þehitkamil
MiTo,1.4 T MultiAir TCT,2011,146000,Beyaz,449900,Ýstanbul Esenyurt
159,1.9 JTD Distinctive Plus,2010,130000,Siyah,525000,Bursa Yýldýrým
Giulietta,1.6 JTD Progression Plus,2012,100500,Beyaz,598000,Kocaeli Ýzmit
Giulietta,1.6 JTD Progression Plus,2013,163000,Beyaz,425000,Ýstanbul Maltepe
147,1.6 TS Distinctive,2008,247500,Kýrmýzý,260000,Balýkesir Ayvalýk
Giulietta,1.6 JTD Distinctive,2012,202000,Bordo,390000,Kocaeli Ýzmit
MiTo,1.3 JTD City,2013,118000,Kýrmýzý,435000,Muðla Menteþe
Giulietta,1.6 JTD Giulietta,2020,35494,Gri,727000,Ýstanbul Çekmeköy
GT,2.0 JTS Distinctive,2006,167000,Lacivert,325000,Ýstanbul Zeytinburnu
156,2.0 TS Selespeed,2001,313000,Siyah,235000,Ankara Etimesgut
159,1.9 JTD Distinctive Plus,2008,410000,Bej,299000,Eskiþehir Odunpazarý
147,1.6 TS Distinctive,2006,250254,Siyah,220000,Eskiþehir Odunpazarý
Giulietta,1.6 JTD Progression Plus,2011,110827,Beyaz,450000,Mersin Yeniþehir
GT,2.0 JTS Dis.Selespeed,2006,151000,Gri,289000,Ýstanbul Kartal
Giulietta,1.6 JTD Distinctive,2011,220000,Kýrmýzý,505000,Ýstanbul Beylikdüzü
Giulietta,1.6 JTD Super TCT,2016,97000,Siyah,749750,Ýzmir Narlýdere
Giulietta,1.4 TB MultiAir Distinctive,2013,136500,Beyaz,565000,Adana Seyhan
Giulietta,1.6 JTD Distinctive,2014,154000,Beyaz,435000,Ýstanbul Baþakþehir
MiTo,1.3 JTD City,2012,184000,Kýrmýzý,355000,Bursa Osmangazi
159,1.9 JTD Distinctive,2008,221000,Siyah,390000,Denizli Merkezefendi
146,1.4 TS Ritmo,1999,220000,Kýrmýzý,435000,Bursa Osmangazi
156,2.0 JTS Distinctive,2004,250000,Siyah,252000,Ýzmir Buca
159,1.9 JTD Distinctive Plus,2010,207550,Gri,450000,Ýzmir Konak
Giulietta,1.4 TB Distinctive,2011,129000,Siyah,535000,Gaziantep Þehitkamil
Giulietta,1.6 JTD Progression Plus,2011,270000,Füme,435000,Ankara Etimesgut
Giulietta,1.6 JTD Progression Plus,2013,169000,Kýrmýzý,480000,Ýstanbul Kaðýthane
156,1.6 TS,2001,194000,Beyaz,182000,Þanlýurfa Haliliye
147,1.6 TS Distinctive,2005,275000,Siyah,215000,Ýstanbul Baðcýlar
Giulietta,1.6 JTD Progression Plus,2015,249000,Beyaz,458500,Antalya Kepez
147,1.6 TS Distinctive,2006,235000,Gümüþ Gri,205000,Ýstanbul Gaziosmanpaþa
146,1.4 TS,1998,244000,Bordo,159999,Van Çaldýran
GT,2.0 JTS Dis.Selespeed,2007,155000,Mavi,380000,Ýstanbul Bayrampaþa
Spider,3.0 TS,1996,89000,Siyah,575000,Ýstanbul Kartal
147,1.6 TS Progression,2005,257540,Gri,240000,Ýzmir Karabaðlar
146,1.4 TS Ritmo,1999,220000,Kýrmýzý,109000,Ýzmir Konak
156,1.6 TS Distinctive,2004,219000,Gri,253000,Mersin Yeniþehir
Giulietta,1.4 TB MultiAir Distinctive,2011,79000,Siyah,600000,Van Tuþba
166,2.0 TS Distinctive,2005,290000,Siyah,270000,Ýzmir Buca
147,1.6 TS Distinctive,2007,273000,Kýrmýzý,230000,Ýstanbul Ataþehir
Giulietta,1.4 TB MultiAir Distinctive,2015,54670,Beyaz,652000,Konya Karatay
156,1.6 TS,1999,280000,Mavi,185000,Kýrklareli Vize
Giulietta,1.6 JTD Distinctive,2012,169700,Beyaz,479000,Ankara Çankaya
156,1.6 TS,2001,274400,Kýrmýzý,200000,Sakarya Adapazarý
159,1.9 JTD Distinctive Plus,2007,239000,Siyah,455900,Ýstanbul Çekmeköy
145,1.4 TS STD,1999,256000,Kýrmýzý,119750,Rize Çayeli
Giulietta,1.6 JTD Progression Plus,2012,128000,Beyaz,425000,Bursa Nilüfer
159,1.9 JTS Distinctive,2008,300000,Siyah,365000,Ýstanbul Ümraniye
Giulietta,1.4 TB MultiAir Distinctive,2012,190000,Beyaz,480000,Mersin Akdeniz
Giulietta,1.4 TB MultiAir Distinctive,2012,64100,Beyaz,573000,Antalya Serik
159,1.9 JTD Distinctive,2007,250100,Gri,385000,Ýstanbul Beyoðlu
145,1.7,1996,204000,Kýrmýzý,135000,Edirne Merkez
156,2.0 TS Executive,1999,238000,Füme,193000,Ýzmir Konak
Giulietta,1.4 TB MultiAir Distinctive,2011,213000,Kýrmýzý,441000,Adana Seyhan
Giulietta,1.6 JTD Super TCT,2017,159000,Gümüþ Gri,615000,Eskiþehir Odunpazarý
Giulietta,1.4 TB Distinctive,2011,88000,Beyaz,375000,Sakarya Adapazarý
166,3.0 Sportronic,1999,220000,Gri,215000,Kocaeli Çayýrova
Giulietta,1.6 JTD Distinctive,2014,152000,Siyah,510000,Ankara Çankaya
156,1.6 TS Distinctive,2003,249000,Lacivert,228000,Ýzmir Bornova
Giulietta,1.4 TB MultiAir Distinctive,2013,115000,Kýrmýzý,575000,Ordu Ünye
145,1.6,1996,224000,Kýrmýzý,85000,Eskiþehir Tepebaþý
Giulietta,1.6 JTD Distinctive,2013,163000,Kýrmýzý,474000,Kocaeli Ýzmit
156,1.6 TS,2001,279000,Mavi,205000,Ýstanbul Ümraniye
156,1.6 TS Distinctive,2006,211000,Siyah,285000,Diyarbakýr Kulp
146,1.6 TS,1998,305000,Gri,120000,Diyarbakýr Yeniþehir
146,1.4 TS,1997,223000,Kýrmýzý,129900,Kocaeli Darýca
156,1.6 TS Distinctive,2004,233000,Siyah,225000,Ýzmir Gaziemir
147,1.6 TS Distinctive,2005,167000,Siyah,235000,Ýzmir Kemalpaþa
145,1.4 TS STD,1998,315000,Mavi,134000,Ankara Etimesgut
166,2.0 TS,2002,177000,Bordo,184000,Gaziantep Oðuzeli
Giulietta,1.4 TB Progression Plus,2015,57000,Kýrmýzý,579000,Ýstanbul Maltepe
147,1.6 TS Distinctive,2005,298500,Mavi,245000,Ýzmir Bergama
Giulietta,1.4 TB Distinctive,2011,135000,Beyaz,362000,Ýstanbul Beylikdüzü
Giulietta,1.6 JTD Distinctive,2015,130000,Kýrmýzý,553000,Ýstanbul Beykoz
146,1.6 L,1996,332000,Siyah,125000,Adana Seyhan
Giulietta,1.6 JTD Progression Plus,2014,252500,Beyaz,445000,Ýzmir Bornova
Giulietta,1.4 TB MultiAir Distinctive,2011,169000,Beyaz,457000,Þýrnak Cizre
Giulietta,1.4 TB MultiAir Distinctive,2014,119000,Lacivert,615000,Konya Meram
MiTo,1.4 T MultiAir TCT,2013,99000,Beyaz,449900,Ýstanbul Büyükçekmece
MiTo,1.3 JTD City,2012,199000,Beyaz,364000,Ýstanbul Esenyurt
156,1.6 TS Distinctive,2004,260000,Gri,282000,Ýstanbul Küçükçekmece
Giulietta,1.6 JTD Progression,2018,110000,Beyaz,628000,Ankara Akyurt
146,1.6 L,1996,275000,Þampanya,120000,Ýstanbul Kadýköy
Giulietta,1.6 JTD Progression Plus,2015,159000,Kýrmýzý,514000,Konya Selçuklu
147,1.6 TS Progression,2006,360000,Siyah,200000,Antalya Alanya
Giulietta,1.6 JTD Progression Plus,2015,179000,Beyaz,550000,Ýstanbul Avcýlar
146,1.4 TS,1998,288000,Gri,135500,Ankara Elmadað
156,1.6 TS Distinctive,2004,280000,Gri,227500,Yozgat Sorgun
Giulietta,1.6 JTD Distinctive,2014,213000,Siyah,480000,Kayseri Kocasinan
147,1.6 TS Progression,2008,198500,Kýrmýzý,216000,Balýkesir Gönen
156,1.6 TS Distinctive,2004,280000,Mavi,230000,Ýzmir Karþýyaka
Giulietta,1.6 JTD Giulietta,2020,28300,Kýrmýzý,765000,Ýstanbul Esenyurt
Giulietta,1.6 JTD Distinctive,2013,133696,Kýrmýzý,449750,Ýstanbul Ümraniye
147,1.6 TS Progression,2009,182000,Kýrmýzý,279000,Ýstanbul Sarýyer
Giulietta,1.4 TB MultiAir Distinctive,2011,110000,Beyaz,528000,Çanakkale Yenice
Giulietta,1.4 TB Progression Plus,2013,165000,Beyaz,437500,Ýstanbul Ataþehir
Giulietta,1.6 JTD Distinctive,2012,180000,Beyaz,369850,Ýstanbul Eyüpsultan
Giulietta,1.6 JTD Distinctive,2014,220000,Kýrmýzý,370000,Ankara Yenimahalle
Giulietta,1.6 JTD Super TCT,2016,110000,Gri,790000,Konya Meram
159,1.9 JTD Distinctive,2006,190000,Siyah,320000,Ýstanbul Kartal
156,2.0 TS Distinctive,2001,272000,Siyah,193000,Ankara Yenimahalle
Giulietta,1.6 JTD Progression Plus,2012,172600,Beyaz,425000,Sakarya Sapanca
Giulietta,1.4 TB Progression Plus,2011,97000,Beyaz,445000,Kocaeli Gebze
Giulietta,1.4 TB Progression Plus,2011,180000,Beyaz,399000,Ýstanbul Baþakþehir
145,1.6,1996,115500,Yeþil,122750,Ýstanbul Ümraniye
Giulietta,1.6 JTD Distinctive,2014,60173,Kýrmýzý,535000,Ýstanbul Ümraniye
Giulietta,1.6 JTD Super TCT,2018,73500,Beyaz,714500,Ýstanbul Ataþehir
Giulietta,1.4 TB MultiAir Distinctive,2012,116000,Beyaz,653990,Ýstanbul Maltepe
147,1.6 TS Distinctive,2003,182000,Kýrmýzý,245000,Ýstanbul Küçükçekmece
146,1.6 L,1997,248000,Siyah,123000,Isparta Merkez
145,1.6,1996,240000,Kýrmýzý,137000,Muðla Bodrum
156,1.6 TS,2001,315000,Gümüþ Gri,161900,Ýstanbul Baþakþehir
Giulietta,1.6 JTD Distinctive,2012,155000,Kýrmýzý,478000,Bursa Nilüfer
147,2.0 TS Selespeed Distinctive,2005,245000,Siyah,240000,Gaziantep Þehitkamil
147,1.6 TS Distinctive,2007,260000,Bordo,230000,Antalya Alanya
156,1.6 TS Distinctive,2004,176000,Kýrmýzý,275000,Ýstanbul Maltepe
MiTo,1.4 T MultiAir TCT Sportivo,2012,106000,Beyaz,520000,Ýstanbul Beykoz
Giulietta,1.6 JTD Distinctive,2011,275000,Beyaz,361500,Eskiþehir Odunpazarý
156,1.6 TS Progression,2004,187000,Siyah,224000,Antalya Kepez
146,1.4 TS,1997,295000,Beyaz,113000,Þanlýurfa Haliliye
GT,2.0 JTS Distinctive,2006,160000,Kýrmýzý,338000,Kocaeli Baþiskele
Giulietta,1.6 JTD Distinctive,2014,104200,Siyah,525000,Kayseri Talas
Giulietta,1.6 JTD Distinctive,2015,179600,Beyaz,474500,Ankara Çankaya
Giulietta,1.4 TB MultiAir Distinctive,2011,120000,Beyaz,460000,Ýstanbul Ataþehir
159,1.9 JTD Distinctive Plus,2007,208900,Siyah,425000,Hatay Dörtyol
Giulietta,1.6 JTD Progression Plus,2011,116000,Beyaz,452000,Ýstanbul Eyüpsultan
147,1.6 TS Distinctive,2003,283000,Kýrmýzý,176000,Mersin Toroslar
155,2.0 TS Super Losso,1997,280000,Siyah,140000,Konya Selçuklu
MiTo,1.4 T Distinctive,2009,165500,Kýrmýzý,405000,Ýstanbul Gaziosmanpaþa
156,1.6 TS Distinctive,2004,264000,Füme,255000,Ýstanbul Avcýlar
Giulietta,1.4 TB MultiAir Super TCT,2017,56250,Beyaz,880000,Rize Merkez
Giulietta,1.6 JTD Progression Plus,2011,221000,Beyaz,398000,Antalya Muratpaþa
156,1.6 TS,1998,243000,Mavi,143000,Ýstanbul Diðer
Giulietta,1.4 TB MultiAir Distinctive,2013,145000,Beyaz,455000,Kayseri Kocasinan
147,1.6 TS Progression,2004,197000,Siyah,195000,Ankara Beypazarý
145,1.6,1997,288000,Kýrmýzý,143000,Ýstanbul Ataþehir
Giulia,2.0 T Veloce,2022,7350,Siyah,2390000,Ýstanbul Kadýköy
Giulietta,1.4 TB MultiAir Distinctive,2013,145000,Beyaz,113000,Ýstanbul Ümraniye
Giulietta,1.6 JTD Distinctive,2011,162700,Siyah,439900,Ýzmir Gaziemir
Giulietta,1.6 JTD Progression Plus,2014,128000,Beyaz,482000,Ýstanbul Zeytinburnu
Giulietta,1.6 JTD Distinctive,2015,137300,Beyaz,520000,Ankara Çankaya
GT,2.0 JTS Distinctive,2006,124236,Siyah,350000,Ýstanbul Fatih
Giulietta,1.6 JTD Progression Plus,2013,150000,Beyaz,475000,Antalya Muratpaþa
156,2.0 TS Distinctive,2001,222000,Gri,152000,Ýstanbul Küçükçekmece
MiTo,1.6 JTD Distinctive,2009,225000,Beyaz,350000,Ýstanbul Baðcýlar
Giulietta,1.4 TB MultiAir Distinctive,2013,76421,Beyaz,582000,Çorum Merkez
Giulietta,1.6 JTD Distinctive,2014,133000,Beyaz,460000,Aydýn Kuþadasý
156,1.6 TS,1999,243000,Kýrmýzý,220000,Samsun Tekkeköy
156,2.0 TS,1998,217000,Yeþil,235000,Ýstanbul Ataþehir
146,1.6 L,1997,197000,Siyah,115000,Ýstanbul Tuzla
147,1.6 TS Distinctive,2004,227000,Siyah,205000,Antalya Muratpaþa
156,2.0 TS Selespeed,2000,353000,Gümüþ Gri,235000,Ýstanbul Ümraniye
146,1.9 JTD,2000,357000,Lacivert,115000,Kýrýkkale Merkez
MiTo,1.4 T Distinctive,2009,197000,Siyah,345000,Kocaeli Ýzmit
Giulietta,1.6 JTD Distinctive,2012,122000,Beyaz,430000,Ýzmir Gaziemir
147,1.6 TS Distinctive,2008,225000,Mavi,220000,Adýyaman Kahta
Giulietta,1.4 TB Progression Plus,2014,63000,Beyaz,535000,Ýstanbul Büyükçekmece
156,2.0 TS,1998,276000,Siyah,140000,Antalya Alanya
156,2.0 TS Selespeed,2000,73000,Gümüþ Gri,399000,Ýstanbul Kadýköy
Giulietta,1.6 JTD Distinctive,2012,142500,Kýrmýzý,430000,Ankara Etimesgut
145,1.6,1996,225000,Siyah,124750,Kocaeli Çayýrova
MiTo,1.4 T MultiAir TCT,2011,142000,Beyaz,500000,Ýstanbul Üsküdar
156,2.0 TS Distinctive,2000,366000,Kýrmýzý,205000,Ýstanbul Kadýköy
156,1.6 TS Distinctive,2005,214800,Þampanya,280000,Ýstanbul Avcýlar
Giulietta,1.4 TB MultiAir Distinctive,2014,166000,Kýrmýzý,625000,Uþak Merkez
Giulietta,1.4 TB MultiAir Distinctive,2012,139000,Gümüþ Gri,498000,Ankara Çankaya
GTV,2.0 TB,1997,142000,Beyaz,421000,Antalya Aksu
Giulietta,1.6 JTD Distinctive,2013,190000,Beyaz,455000,Gaziantep Þehitkamil
156,1.6 TS Distinctive,2005,273000,Siyah,242000,Gaziantep Þahinbey
Giulietta,1.4 TB MultiAir Distinctive,2013,123000,Beyaz,579000,Manisa Salihli
Giulietta,1.6 JTD Super TCT,2020,49000,Beyaz,835000,Antalya Muratpaþa
166,2.0 TS Executive,2001,260000,Siyah,145000,Sivas Þarkýþla
Giulia,2.0 T Veloce,2022,6500,Siyah,2350000,Gaziantep Þehitkamil
Giulietta,1.4 TB MultiAir Distinctive,2011,205000,Beyaz,482000,Bursa Osmangazi
Giulietta,1.6 JTD Distinctive,2012,301000,Kýrmýzý,383500,Ýstanbul Baðcýlar
147,1.6 TS Distinctive,2005,213000,Füme,265000,Ýstanbul Büyükçekmece
156,2.0 TS,1999,251000,Siyah,165000,Gaziantep Þahinbey
Giulietta,1.4 TB MultiAir Distinctive,2015,87000,Beyaz,630000,Ýstanbul Küçükçekmece
146,1.6 L,1996,251000,Beyaz,95000,Kayseri Kocasinan
33,1.5 IE,1990,147000,Kýrmýzý,72500,Ýstanbul Pendik
Giulietta,1.6 JTD Distinctive,2012,176000,Beyaz,422500,Ankara Etimesgut
Giulietta,1.6 JTD Progression Plus,2011,237000,Siyah,390000,Gaziantep Þahinbey
Giulietta,1.6 JTD Distinctive,2011,177000,Beyaz,398000,Ýstanbul Ümraniye
145,1.7,1995,247000,Gri,90000,Ýstanbul Eyüpsultan
159,1.9 JTD Distinctive Plus,2008,319000,Kahverengi,425000,Ýzmir Çiðli
147,1.6 TS Distinctive,2004,270000,Gümüþ Gri,203000,Ankara Keçiören
159,1.9 JTD Distinctive,2006,269000,Gri,298000,Ýstanbul Bayrampaþa
145,1.6,1996,215000,Yeþil,145000,Mersin Erdemli
147,2.0 TS Selespeed Distinctive,2004,175000,Bej,215000,Ýstanbul Ataþehir
Giulietta,1.4 TB MultiAir Distinctive,2011,94000,Gümüþ Gri,500000,Balýkesir Karesi
MiTo,1.4 T MultiAir TCT,2013,115000,Beyaz,430000,Ýstanbul Beþiktaþ
Giulietta,1.6 JTD Distinctive,2015,103084,Siyah,563000,Ankara Çankaya
Giulietta,1.6 JTD Distinctive,2013,156000,Beyaz,420000,Ýstanbul Kartal
156,1.6 TS Distinctive,2003,380000,Siyah,145000,Malatya Yeþilyurt
147,1.6 TS Collezione,2008,159300,Siyah,285000,Uþak Merkez
Giulietta,1.4 TB MultiAir Distinctive,2012,179900,Beyaz,525000,Antalya Muratpaþa
Giulietta,1.6 JTD Distinctive,2012,160000,Beyaz,413000,Ýstanbul Bahçelievler
156,1.6 TS Distinctive,2004,353000,Gri,203500,Ýstanbul Bahçelievler
Giulietta,1.6 JTD Super TCT,2018,155200,Gri,613000,Ýstanbul Sancaktepe
Giulietta,1.6 JTD Distinctive,2013,161000,Beyaz,455000,Ýstanbul Sancaktepe
Giulietta,1.4 TB MultiAir Distinctive,2012,286000,Beyaz,459000,Düzce Merkez
Giulietta,1.6 JTD Progression Plus,2012,104700,Beyaz,457500,Ýstanbul Kadýköy
Giulietta,1.6 JTD Progression,2017,47000,Beyaz,725000,Ankara Çankaya
Giulietta,1.4 TB MultiAir Distinctive,2015,259000,Siyah,520850,Ýstanbul Maltepe
156,1.6 TS Distinctive,2006,299000,Füme,225000,Aydýn Söke
Giulietta,1.6 JTD Distinctive,2011,188000,Beyaz,393750,Ýstanbul Esenyurt
MiTo,1.4 T MultiAir Quadrifoglio Verde,2010,118000,Kýrmýzý,365000,Ýstanbul Esenyurt
Giulietta,1.4 TB MultiAir Distinctive,2014,78000,Kýrmýzý,634500,Sakarya Serdivan
159,3.2 JTS Q4 Distinctive,2006,208000,Füme,1375000,Ýstanbul Sarýyer
Giulietta,1.6 JTD Distinctive,2013,235000,Kýrmýzý,392500,Ýstanbul Ataþehir
Giulietta,1.6 JTD Progression Plus,2011,178000,Siyah,410000,Ýstanbul Gaziosmanpaþa
147,1.6 TS Distinctive,2004,253000,Kýrmýzý,193000,Ýzmir Çiðli
159,1.9 JTD Distinctive,2006,311000,Siyah,295000,Kayseri Kocasinan
MiTo,1.4 T Distinctive,2009,168000,Sarý,339000,Ýstanbul Kadýköy
156,1.6 TS Distinctive,2004,262000,Gri,219999,Hatay Dörtyol
156,2.0 TS,1999,290000,Gri,135000,Ýstanbul Kaðýthane
147,1.6 TS Progression,2007,79000,Kýrmýzý,310000,Çanakkale Lapseki
147,1.6 TS Progression,2009,93600,Siyah,332500,Ýstanbul Beylikdüzü
156,2.0 TS,1999,300000,Beyaz,138000,Ýstanbul Beykoz
156,2.0 TS Distinctive,2002,237500,Kýrmýzý,175000,Muðla Bodrum
Giulietta,1.6 JTD Distinctive,2012,215000,Kýrmýzý,435000,Denizli Acýpayam
156,2.0 TS Distinctive,2000,370000,Gri,187000,Muðla Milas
MiTo,1.6 JTD Progression,2009,217000,Kahverengi,335900,Ýstanbul Büyükçekmece
Giulia,2.0 T Veloce,2022,13500,Gri,2650000,Ýstanbul Ataþehir
156,1.6 TS Distinctive,2005,187000,Siyah,283000,Balýkesir Karesi
156,1.6 TS Distinctive,2005,240000,Gri,270000,Mardin Savur
Giulietta,1.6 JTD Distinctive,2014,170000,Beyaz,620000,Ýzmir Karþýyaka
159,1.9 JTD Distinctive Plus,2008,204500,Gümüþ Gri,432500,Aksaray Merkez
159,1.9 JTD Distinctive Plus,2008,269000,Bordo,337900,Ýstanbul Baðcýlar
Giulietta,1.6 JTD Super TCT,2016,105000,Kýrmýzý,179000,Hatay Dörtyol
Giulietta,1.6 JTD Distinctive,2015,118000,Beyaz,520000,Ankara Çankaya
147,1.6 TS Distinctive,2005,320000,Kýrmýzý,253000,Mersin Silifke
MiTo,1.3 JTD City,2012,146700,Beyaz,340000,Manisa Soma
Giulietta,1.4 TB MultiAir Distinctive,2014,133876,Kýrmýzý,639000,Ýstanbul Üsküdar
Giulia,2.0 T Sprint,2020,32700,Lacivert,1890000,Ýstanbul Üsküdar
Giulietta,1.6 JTD Progression Plus,2011,222000,Beyaz,382000,Ýstanbul Kaðýthane
156,2.0 TS Executive,1999,230000,Gümüþ Gri,172000,Eskiþehir Odunpazarý
Giulietta,1.6 JTD Super TCT,2016,75800,Kýrmýzý,663900,Denizli Sarayköy
Giulietta,1.6 JTD Distinctive,2012,245000,Beyaz,395000,Ýstanbul Kadýköy
156,1.6 TS Distinctive,2004,249500,Füme,179000,Adana Çukurova
147,1.6 TS Distinctive,2004,210000,Gri,235000,Ýzmir Güzelbahçe
Brera,3.2 JTS Q4 Sky Window,2006,6080,Siyah,1700000,Ýstanbul Maltepe
Giulietta,1.6 JTD Super TCT,2016,105000,Kýrmýzý,710000,Mersin Yeniþehir
Giulietta,1.6 JTD Super TCT,2016,140000,Beyaz,725000,Eskiþehir Odunpazarý
159,1.9 JTD Distinctive Plus,2008,10000,Siyah,305000,Ýstanbul Bakýrköy
156,1.6 TS Progression,2004,220000,Kýrmýzý,285000,Burdur Bucak
Giulietta,1.6 JTD Distinctive,2014,117000,Beyaz,515000,Ýstanbul Baþakþehir
Giulietta,1.6 JTD Distinctive,2015,103000,Kýrmýzý,550000,Diyarbakýr Kayapýnar
159,1.9 JTD Distinctive,2006,212000,Siyah,365000,Balýkesir Altýeylül
156,1.6 TS Distinctive,2006,360000,Siyah,190000,Ýstanbul Ataþehir
Giulietta,1.4 TB MultiAir Distinctive,2015,89592,Beyaz,779000,Ankara Etimesgut
Giulietta,1.6 JTD Distinctive,2014,90000,Siyah,492000,Bartýn Merkez
155,2.0 TS Sport,1997,275025,Gri,140000,Aydýn Kuþadasý
156,2.0 TS Executive,1999,227000,Siyah,180000,Eskiþehir Tepebaþý
147,1.6 TS Progression,2004,230000,Siyah,200000,Erzurum Yakutiye
159,1.9 JTD Distinctive,2006,258000,Kýrmýzý,304000,Batman Merkez
Giulietta,1.4 TB MultiAir Distinctive,2012,116000,Beyaz,617000,Ýstanbul Pendik
156,1.6 TS Distinctive,2006,187000,Gri,265000,Ýstanbul Bahçelievler
147,1.6 TS Distinctive,2005,242000,Gri,210000,Çorum Sungurlu
Giulietta,1.6 JTD Progression,2016,166000,Beyaz,615000,Adana Seyhan
159,1.9 JTD Distinctive Plus,2009,187000,Beyaz,450000,Ýzmir Konak
147,1.6 TS Distinctive,2005,299000,Siyah,229900,Nevþehir Merkez
MiTo,1.4 T MultiAir TCT Sportivo,2011,97000,Beyaz,515000,Kocaeli Gebze
159,1.9 JTD Distinctive,2008,300500,Siyah,615000,Bursa Osmangazi
147,1.6 TS Black Line,2006,175000,Siyah,245000,Ýstanbul Beþiktaþ
156,1.6 TS Distinctive,2004,185000,Füme,272500,Ýstanbul Kadýköy
156,1.6 TS Distinctive,2004,290000,Gümüþ Gri,233750,Ankara Keçiören
Giulietta,1.6 JTD Distinctive,2014,167000,Beyaz,475000,Tekirdað Çorlu
Giulietta,1.6 JTD Distinctive,2011,266000,Beyaz,370000,Ýstanbul Ümraniye
147,1.6 TS Distinctive,2004,223000,Kýrmýzý,209000,Çorum Merkez
Giulietta,1.6 JTD Distinctive,2013,175000,Beyaz,449000,Ýzmir Karþýyaka
166,2.0 TS,1999,180000,Gümüþ Gri,208000,Antalya Konyaaltý
Giulia,2.0 T Veloce,2020,46000,Mavi,2150000,Ýstanbul Kadýköy
159,1.9 JTD Distinctive,2008,300500,Siyah,350000,Ýstanbul Zeytinburnu
Giulietta,1.4 TB MultiAir Distinctive,2013,123000,Beyaz,465000,Ýstanbul Sarýyer
Giulietta,1.6 JTD Progression Plus,2013,146500,Beyaz,410000,Rize Çayeli
146,1.6 L,1997,215000,Siyah,97000,Konya Selçuklu
Giulietta,1.4 TB Distinctive,2011,104000,Beyaz,455000,Ýstanbul Pendik
156,2.0 TS,2000,287000,Siyah,159999,Aydýn Söke
Giulietta,1.4 TB MultiAir Distinctive,2013,90550,Beyaz,605000,Ýstanbul Maltepe
Giulietta,1.4 TB MultiAir Distinctive,2012,165000,Füme,535000,Ýstanbul Fatih
146,1.6 TS,1997,352000,Lacivert,121000,Ýstanbul Küçükçekmece
156,1.6 TS Distinctive,2004,248000,Bej,265000,Ýzmir Karabaðlar
Giulietta,1.6 JTD Distinctive,2014,150000,Kýrmýzý,449000,Ýstanbul Çekmeköy
Giulietta,1.6 JTD Distinctive,2012,220000,Beyaz,449000,Ýstanbul Sancaktepe
147,1.6 TS Distinctive,2008,158000,Kýrmýzý,295000,Sivas Merkez
33,1.7 IE,1994,210000,Beyaz,127000,Ýstanbul Maltepe
156,1.6 TS,2001,344000,Siyah,160000,Konya Selçuklu
147,1.6 TS Progression,2003,236500,Kýrmýzý,205000,Ankara Mamak
Giulietta,1.75 TBI Quadrifoglio Verde,2011,167000,Kýrmýzý,657000,Antalya Konyaaltý
MiTo,1.4 T Progression,2009,275000,Siyah,342500,Ankara Çankaya
147,1.6 TS Distinctive,2006,228000,Gri,230000,Ýstanbul Esenyurt
MiTo,1.6 JTD Distinctive,2010,270000,Beyaz,325000,Ýstanbul Baþakþehir
