147,1.6 TS Progression,2007,200000,Kýrmýzý,234500,Ankara Keçiören
156,2.0 TS Selespeed,2001,290000,Mavi,225000,Ýstanbul Baþakþehir
159,1.9 JTD Distinctive,2007,208412,Gümüþ Gri,370000,Ýzmir Karþýyaka
159,1.9 JTD Distinctive,2006,262000,Siyah,335000,Diðer
156,1.6 TS Distinctive,2004,343000,Lacivert,215000,Muðla Bodrum
145,1.4 TS STD,1998,180000,Lacivert,118000,Antalya Diðer
MiTo,1.4 T Distinctive,2011,178000,Siyah,430000,Ýstanbul Maltepe
156,2.0 TS,1998,299993,Gümüþ Gri,166750,Denizli Pamukkale
Giulietta,1.6 JTD Progression Plus,2014,175000,Gri,470000,Ýstanbul Pendik
156,2.0 TS,1998,232000,Füme,235000,Ýstanbul Kadýköy
147,1.9 JTD Q2,2003,261000,Siyah,225000,Ýstanbul Kadýköy
Giulietta,1.6 JTD Super TCT,2018,42000,Beyaz,699990,Samsun Tekkeköy
Giulietta,1.6 JTD Distinctive,2011,247000,Beyaz,392500,Bursa Osmangazi
Giulietta,1.4 TB Progression Plus,2012,103000,Beyaz,440000,Bursa Osmangazi
Giulietta,1.4 TB MultiAir Distinctive,2012,42300,Beyaz,645000,Ýstanbul Þiþli
156,2.0 TS Distinctive,2002,283000,Kahverengi,309999,Ankara Etimesgut
147,1.6 TS Distinctive,2005,220000,Kýrmýzý,209750,Ýstanbul Baðcýlar
159,1.9 JTD Distinctive Plus,2007,223000,Gri,345000,Konya Hüyük
145,1.7,1995,272000,Gümüþ Gri,135000,Kütahya Merkez
156,2.0 JTS Distinctive,2004,198000,Füme,289000,Bursa Mustafakemalpaþa
Giulietta,1.6 JTD Distinctive,2012,212000,Kýrmýzý,415000,Antalya Kepez
Giulietta,1.4 TB MultiAir Distinctive,2012,129700,Beyaz,615000,Ýstanbul Ataþehir
159,1.9 JTD Distinctive Plus,2011,311000,Siyah,380000,Antalya Konyaaltý
146,1.4 TS,1998,222000,Bordo,120000,Ýstanbul Küçükçekmece
156,1.6 TS Distinctive,2004,242000,Kýrmýzý,215000,Eskiþehir Odunpazarý
Giulietta,1.6 JTD Distinctive,2014,202000,Beyaz,420000,Samsun Atakum
Giulietta,1.6 JTD Distinctive,2011,169500,Beyaz,415000,Ýstanbul Küçükçekmece
147,1.6 TS Distinctive,2004,229700,Siyah,225000,Çanakkale Merkez
Giulietta,1.4 TB Distinctive,2011,193000,Siyah,475000,Ýstanbul Kartal
Giulietta,1.4 TB MultiAir Distinctive,2013,153000,Füme,550000,Bursa Nilüfer
Giulietta,1.4 TB Distinctive,2011,118000,Beyaz,445000,Ýstanbul Esenler
156,1.9 JTD Sportwagon,2004,201000,Gri,282000,Muðla Bodrum
147,1.6 TS Distinctive,2004,344191,Mavi,135000,Ankara Sincan
Giulietta,1.6 JTD Distinctive,2011,168000,Beyaz,480000,Ankara Etimesgut
Giulietta,1.6 JTD Progression Plus,2013,143000,Beyaz,430000,Antalya Muratpaþa
Giulia,2.0 T Veloce,2022,20000,Füme,2430000,Ýstanbul Baþakþehir
Giulietta,1.6 JTD Distinctive,2011,270000,Beyaz,385000,Ankara Sincan
Giulietta,1.4 TB MultiAir Distinctive,2012,71000,Beyaz,544000,Ýstanbul Maltepe
MiTo,1.3 JTD City,2014,111889,Kýrmýzý,400000,Gaziantep Þehitkamil
147,1.6 TS Distinctive,2005,259000,Siyah,235000,Afyonkarahisar Merkez
156,1.6 TS Distinctive,2005,205000,Siyah,267500,Antalya Muratpaþa
164,2.0 TS,1995,215000,Lacivert,209000,Ýstanbul Sancaktepe
147,1.6 TS Distinctive,2004,344191,Mavi,190000,Manisa Yunusemre
156,1.6 TS Distinctive,2004,255000,Kýrmýzý,245000,Ýzmir Bayraklý
159,2.4 JTD Distinctive,2007,311000,Füme,357500,Ýstanbul Kadýköy
Giulietta,1.6 JTD Super TCT,2016,105500,Gri,733000,Zonguldak Ereðli
156,1.6 TS Distinctive,2004,278000,Füme,235000,Ankara Keçiören
159,1.9 JTD Distinctive Plus,2011,185000,Beyaz,513500,Ankara Yenimahalle
Giulietta,1.4 TB MultiAir Distinctive,2011,191000,Bordo,400000,Kocaeli Gebze
Giulietta,1.6 JTD Distinctive,2011,202000,Siyah,425000,Ýzmir Karþýyaka
166,2.0 TS,1999,280000,Siyah,160000,Kocaeli Baþiskele
Giulietta,1.4 TB MultiAir Distinctive,2011,174000,Beyaz,520000,Ýstanbul Bahçelievler
147,1.6 TS Progression,2003,274000,Mavi,205000,Antalya Muratpaþa
159,1.9 JTD Distinctive Plus,2008,213800,Siyah,415000,Ordu Altýnordu
Giulietta,1.6 JTD Super TCT,2017,85000,Beyaz,742500,Ýstanbul Ümraniye
Giulietta,1.4 TB MultiAir Distinctive,2011,290000,Kýrmýzý,410000,Samsun Atakum
156,1.6 TS Distinctive,2004,180000,Füme,310000,Ýstanbul Baðcýlar
159,1.9 JTD Distinctive Plus,2008,205000,Gri,495750,Bursa Osmangazi
Giulietta,1.6 JTD Super TCT,2017,155000,Beyaz,587000,Antalya Gazipaþa
159,1.9 JTD Distinctive Plus,2008,209000,Þampanya,575000,Ýstanbul Üsküdar
Giulietta,1.6 JTD Progression Plus,2011,228000,Beyaz,372000,Ýstanbul Eyüpsultan
159,1.9 JTD Distinctive,2007,236000,Füme,370000,Adana Çukurova
156,1.6 TS Distinctive,2005,350000,Siyah,203000,Ýstanbul Kaðýthane
Giulietta,1.4 TB MultiAir Distinctive,2013,10729,Kýrmýzý,689950,Ýstanbul Sancaktepe
Giulietta,1.4 TB Progression Plus,2014,130758,Kýrmýzý,510000,Balýkesir Bandýrma
Giulietta,1.6 JTD Progression Plus,2014,128000,Beyaz,480000,Ýzmir Menderes
147,1.6 TS Distinctive,2004,171000,Siyah,205000,Þanlýurfa Haliliye
MiTo,1.3 JTD City,2013,171000,Beyaz,354000,Ýstanbul Pendik
Giulietta,1.6 JTD Super TCT,2017,97000,Gümüþ Gri,740000,Ýstanbul Sultangazi
Giulietta,1.4 TB Progression Plus,2012,59000,Beyaz,465000,Kocaeli Ýzmit
Giulietta,1.6 JTD Progression Plus,2014,222129,Beyaz,440000,Ankara Pursaklar
156,1.6 TS,2000,247000,Bordo,162500,Ýzmir Karabaðlar
156,2.0 TS,2001,280000,Kýrmýzý,232500,Ýstanbul Baðcýlar
156,1.6 TS Distinctive,2004,209000,Mavi,248500,Eskiþehir Odunpazarý
156,2.0 TS Selespeed,2000,304000,Gümüþ Gri,214000,Ýstanbul Ataþehir
146,1.4 TS,1997,268000,Mavi,145000,Tekirdað Malkara
147,1.6 TS Distinctive,2008,140000,Siyah,277500,Ýzmir Bornova
145,1.4 TS STD,1998,255000,Yeþil,122000,Bursa Mustafakemalpaþa
156,1.6 TS Distinctive,2006,205000,Siyah,290000,Ankara Çankaya
147,1.6 TS Distinctive,2009,243550,Lacivert,280500,Ýstanbul Gaziosmanpaþa
147,1.6 TS Progression,2005,296215,Gri,168000,Ýzmir Buca
Giulietta,1.6 JTD Distinctive,2014,261000,Füme,402000,Muðla Menteþe
147,1.6 TS Distinctive,2004,283000,Siyah,200000,Ankara Çankaya
Giulietta,1.6 JTD Distinctive,2011,266000,Beyaz,405000,Ýstanbul Kartal
MiTo,1.3 JTD City,2012,191000,Beyaz,352500,Ýstanbul Maltepe
MiTo,1.3 JTD City,2014,148000,Beyaz,425000,Bursa Osmangazi
Giulietta,1.4 TB MultiAir Distinctive,2012,172500,Beyaz,410000,Eskiþehir Odunpazarý
Giulietta,1.6 JTD Distinctive,2013,134000,Beyaz,505000,Ýstanbul Küçükçekmece
Giulietta,1.6 JTD Distinctive,2014,201000,Kýrmýzý,475000,Sakarya Serdivan
Giulietta,1.4 TB MultiAir Distinctive,2014,154536,Gümüþ Gri,559500,Ankara Yenimahalle
MiTo,1.3 JTD City,2012,142000,Kýrmýzý,355000,Ýstanbul Baðcýlar
156,2.0 TS Distinctive,2002,145500,Siyah,250000,Ankara Çankaya
Giulietta,1.4 TB MultiAir Distinctive,2011,235500,Beyaz,467750,Antalya Konyaaltý
MiTo,1.4 T MultiAir Quadrifoglio Verde,2011,145000,Beyaz,400000,Ýzmir Karþýyaka
Giulietta,1.6 JTD Distinctive,2011,183000,Kýrmýzý,380000,Ýstanbul Gaziosmanpaþa
Brera,2.2 JTS,2007,184000,Kýrmýzý,865000,Bursa Nilüfer
GT,2.0 JTS Dis.Selespeed,2006,209000,Siyah,337000,Antalya Kepez
MiTo,1.6 JTD Distinctive,2010,184500,Beyaz,325000,Trabzon Ortahisar
Giulietta,1.4 TB MultiAir Distinctive,2015,75000,Kýrmýzý,627000,Ýstanbul Kadýköy
Giulietta,1.6 JTD Progression,2017,137000,Füme,610000,Gaziantep Þahinbey
156,1.6 TS Distinctive,2004,208000,Bej,205000,Ýstanbul Baðcýlar
159,2.4 JTD Distinctive,2007,316000,Siyah,374990,Kocaeli Körfez
Giulietta,1.4 TB Progression Plus,2011,351000,Siyah,450000,Bursa Yýldýrým
Giulietta,1.6 JTD Distinctive,2015,160000,Kýrmýzý,508000,Ankara Çankaya
Giulietta,1.4 TB Distinctive,2011,189290,Siyah,445000,Tekirdað Çorlu
Giulietta,1.6 JTD Distinctive,2012,180000,Beyaz,370000,Ankara Etimesgut
Giulietta,1.6 JTD Super TCT,2018,32000,Beyaz,689750,Samsun Tekkeköy
159,1.9 JTD Distinctive Plus,2008,270000,Mavi,399900,Kayseri Kocasinan
159,1.9 JTD Distinctive Plus,2009,313000,Siyah,350000,Ankara Elmadað
156,2.0 JTS Distinctive,2004,217000,Füme,275000,Ýzmir Konak
156,1.6 TS Distinctive,2005,326000,Siyah,217000,Ankara Gölbaþý
MiTo,1.4 T Distinctive,2011,92000,Siyah,419000,Ýstanbul Kaðýthane
Giulietta,1.4 TB Progression Plus,2015,44000,Kýrmýzý,575000,Ýstanbul Fatih
Giulietta,1.4 TB MultiAir Distinctive,2013,151500,Beyaz,465000,Diyarbakýr Lice
Giulietta,1.4 TB MultiAir Distinctive,2013,75000,Beyaz,587500,Ýstanbul Kartal
159,1.9 JTD Distinctive Plus,2007,182000,Kýrmýzý,450000,Ýstanbul Kadýköy
Giulietta,1.4 TB MultiAir Distinctive,2014,109000,Siyah,665000,Ýstanbul Kadýköy
Giulia,2.0 T Veloce,2022,10243,Beyaz,2480000,Konya Karatay
156,1.6 TS Distinctive,2006,258000,Gümüþ Gri,245000,Eskiþehir Tepebaþý
Giulietta,1.4 TB Progression Plus,2013,120000,Kýrmýzý,454950,Ýstanbul Esenyurt
146,1.6 L,1997,245000,Gümüþ Gri,115000,Ýstanbul Tuzla
MiTo,1.6 JTD Distinctive,2009,215000,Kýrmýzý,419999,Ankara Çankaya
Giulia,2.0 T Sprint,2020,6600,Beyaz,1705000,Adana Seyhan
156,1.6 TS Distinctive,2004,204000,Mavi,300000,Ýstanbul Güngören
Giulietta,1.4 TB MultiAir Distinctive,2015,99000,Beyaz,680000,Ýstanbul Esenyurt
147,1.6 TS Collezione,2008,191000,Siyah,335000,Ýzmir Buca
146,1.6 TS,1997,352000,Lacivert,121000,Ýstanbul Küçükçekmece
147,1.6 TS Black Line,2005,272000,Gri,175000,Ýstanbul Esenyurt
146,1.6 L,1997,229000,Siyah,139000,Kocaeli Gebze
Giulietta,1.6 JTD Distinctive,2014,105000,Beyaz,499900,Denizli Pamukkale
MiTo,1.4 T MultiAir TCT Sportivo,2011,131000,Beyaz,500000,Kayseri Ýncesu
156,1.6 TS,2001,198000,Gri,225000,Kýrklareli Lüleburgaz
Giulietta,1.4 TB MultiAir Distinctive,2012,137000,Beyaz,475000,Antalya Kepez
156,1.6 TS Progression,2003,279000,Gümüþ Gri,215000,Aydýn Efeler
MiTo,1.4 T MultiAir TCT Sportivo,2013,122540,Lacivert,507000,Ýstanbul Sarýyer
Giulietta,1.6 JTD Progression Plus,2011,307000,Beyaz,362400,Ankara Çankaya
Giulietta,1.4 TB MultiAir Distinctive,2013,84000,Beyaz,538850,Kayseri Kocasinan
Giulietta,1.4 TB MultiAir Distinctive,2012,165000,Beyaz,459750,Ýstanbul Baðcýlar
Giulietta,1.6 JTD Distinctive,2013,107000,Beyaz,480000,Ýstanbul Kadýköy
Giulietta,1.4 TB MultiAir Distinctive,2015,48200,Kýrmýzý,755000,Ýstanbul Ataþehir
Giulietta,1.6 JTD Progression,2016,155000,Beyaz,595000,Ýzmir Buca
147,1.6 TS Progression,2004,250000,Kýrmýzý,199999,Ýstanbul Baðcýlar
159,1.9 JTD Distinctive,2008,198000,Siyah,358900,Ýstanbul Bahçelievler
Giulietta,1.6 JTD Sprint,2020,34000,Gri,860000,Ýstanbul Bahçelievler
146,1.6 TS,1997,92000,Þampanya,135000,Kocaeli Ýzmit
Giulietta,1.6 JTD Super TCT,2018,130000,Füme,765000,Ýstanbul Baðcýlar
GT,2.0 JTS Dis.Selespeed,2006,171000,Siyah,385000,Ýstanbul Sultangazi
Giulietta,1.4 TB MultiAir Distinctive,2012,185000,Beyaz,498000,Ankara Keçiören
Giulietta,1.6 JTD Distinctive,2012,210000,Beyaz,419000,Antalya Alanya
146,1.6 L,1996,379000,Füme,120000,Niðde Bor
MiTo,1.3 JTD City,2012,190000,Kýrmýzý,330000,Ankara Çankaya
147,1.6 TS Distinctive,2004,252000,Gümüþ Gri,197500,Ýzmir Karabaðlar
Giulietta,1.6 JTD Progression Plus,2015,151000,Beyaz,440000,Gaziantep Þahinbey
MiTo,1.3 JTD City,2012,182000,Kýrmýzý,362750,Ýstanbul Maltepe
Giulietta,1.4 TB Distinctive,2012,49000,Kýrmýzý,540000,Antalya Konyaaltý
156,2.0 TS,1998,280000,Gümüþ Gri,185000,Ýstanbul Pendik
156,1.6 TS Distinctive,2004,300000,Þampanya,217000,Antalya Manavgat
Giulietta,1.6 JTD Distinctive,2013,150000,Beyaz,485000,Ýzmir Gaziemir
159,1.9 JTS Distinctive,2006,196000,Siyah,415000,Ankara Polatlý
156,1.6 TS Distinctive,2006,205500,Þampanya,285000,Ýstanbul Sultanbeyli
Giulietta,1.6 JTD Distinctive,2014,94000,Kýrmýzý,524900,Aydýn Nazilli
Giulietta,1.6 JTD Super TCT,2018,86500,Beyaz,610000,Ýstanbul Baðcýlar
Giulietta,1.6 JTD Distinctive,2011,178700,Beyaz,430000,Antalya Kepez
Giulietta,1.75 TBI Quadrifoglio Verde,2011,165000,Beyaz,585000,Eskiþehir Odunpazarý
159,1.9 JTD Distinctive,2008,259000,Gümüþ Gri,370000,Ýstanbul Þiþli
Giulietta,1.6 JTD Progression,2016,155000,Beyaz,480000,Ýstanbul Küçükçekmece
156,2.0 TS Distinctive,2001,225000,Kýrmýzý,219750,Ýstanbul Baðcýlar
Giulietta,1.6 JTD Super TCT,2018,92300,Beyaz,728000,Antalya Alanya
156,1.6 TS Distinctive,2002,252000,Siyah,217500,Ýstanbul Ümraniye
166,2.0 TB,1999,210000,Gri,203000,Manisa Kýrkaðaç
Giulietta,1.6 JTD Super TCT,2016,64400,Beyaz,641000,Ýstanbul Maltepe
Giulietta,1.4 TB MultiAir Distinctive,2012,121300,Beyaz,520000,Trabzon Yomra
156,1.6 TS Distinctive,2005,239000,Gri,216000,Aydýn Söke
156,1.6 TS Distinctive,2004,256000,Mavi,215000,Antalya Kepez
147,1.6 TS Distinctive,2003,281000,Gümüþ Gri,200000,Balýkesir Edremit
Giulietta,1.6 JTD Progression,2017,99800,Füme,579000,Eskiþehir Odunpazarý
Giulietta,1.6 JTD Distinctive,2013,172500,Beyaz,495000,Ýstanbul Ümraniye
Giulietta,1.6 JTD Distinctive,2012,143000,Beyaz,455000,Kocaeli Ýzmit
GT,2.0 JTS Dis.Selespeed,2008,246000,Siyah,310000,Kocaeli Baþiskele
156,2.0 TS Distinctive,2001,219000,Lacivert,210000,Kastamonu Merkez
156,1.6 TS,2000,336000,Kýrmýzý,150000,Adana Yüreðir
Giulietta,1.4 TB MultiAir Progression Pluse,2012,54000,Beyaz,567900,Konya Karatay
Giulietta,1.4 TB Distinctive,2011,164500,Kýrmýzý,369900,Ýzmir Bayraklý
Giulietta,1.4 TB MultiAir Distinctive,2012,156000,Beyaz,450000,Ýstanbul Sarýyer
MiTo,1.4 T Distinctive,2009,179500,Kýrmýzý,440000,Bursa Nilüfer
156,2.0 TS Selespeed,2001,224000,Kýrmýzý,223500,Sakarya Akyazý
Giulietta,1.6 JTD Distinctive,2015,126000,Beyaz,510000,Ýstanbul Kartal
147,1.6 TS Distinctive,2004,250000,Mavi,167000,Afyonkarahisar Dinar
Giulietta,1.4 TB MultiAir Distinctive,2012,122000,Kýrmýzý,555000,Ýstanbul Beykoz
156,1.6 TS,2000,226000,Lacivert,183000,Afyonkarahisar Merkez
Giulietta,1.4 TB MultiAir Distinctive,2012,122400,Siyah,591000,Mersin Tarsus
145,1.7,1996,215000,Kýrmýzý,165000,Eskiþehir Odunpazarý
156,2.0 TS Executive,2000,286123,Gri,175750,Afyonkarahisar Emirdað
Giulietta,1.6 JTD Progression Plus,2011,260800,Siyah,393000,Adana Çukurova
156,1.6 TS Distinctive,2004,370000,Siyah,225000,Ýstanbul Kadýköy
Giulietta,1.4 TB MultiAir Distinctive,2014,99000,Gümüþ Gri,560000,Ýstanbul Sancaktepe
156,1.6 TS,1998,270000,Gri,156000,Kocaeli Ýzmit
Giulietta,1.4 TB Progression Plus,2011,137500,Beyaz,418000,Van Ýpekyolu
156,1.6 TS,2001,252000,Siyah,180000,Antalya Kepez
Giulietta,1.4 TB MultiAir Distinctive,2011,185000,Beyaz,449000,Edirne Merkez
156,2.0 TS Executive,2002,344000,Beyaz,172500,Bolu Merkez
Giulietta,1.6 JTD Super TCT,2016,73000,Siyah,634000,Ýstanbul Eyüpsultan
Giulietta,1.4 TB MultiAir Distinctive,2012,177000,Beyaz,510000,Ýstanbul Güngören
Giulietta,1.4 TB MultiAir Distinctive,2012,156000,Beyaz,156000,Kocaeli Baþiskele
159,1.9 JTD Distinctive,2008,317500,Siyah,330000,Antalya Alanya
156,1.6 TS Distinctive,2006,206000,Gri,260000,Hatay Yayladaðý
159,1.9 JTD Distinctive Plus,2007,278000,Siyah,470000,Kars Merkez
Giulietta,1.4 TB MultiAir Distinctive,2012,130000,Kýrmýzý,525000,Antalya Alanya
147,1.6 TS Progression,2004,208000,Gümüþ Gri,210000,Diyarbakýr Yeniþehir
156,2.0 TS Selespeed,2000,320000,Yeþil,209000,Ankara Etimesgut
156,2.0 TS,2000,306000,Gümüþ Gri,225000,Bursa Osmangazi
Giulietta,1.6 JTD Distinctive,2013,212000,Siyah,430000,Kayseri Melikgazi
156,1.6 TS Distinctive,2006,299000,Siyah,225000,Kýrþehir Merkez
Giulietta,1.6 JTD Distinctive,2013,178000,Siyah,425000,Ankara Çankaya
159,1.9 JTD Distinctive Plus,2007,285000,Kahverengi,310000,Ankara Etimesgut
Giulietta,1.6 JTD Giulietta,2020,65000,Siyah,740000,Ýstanbul Üsküdar
156,1.6 TS Distinctive,2004,193000,Bej,283000,Bursa Nilüfer
147,1.6 TS Distinctive,2005,90800,Gri,300000,Kayseri Talas
146,1.6 L,1997,240000,Lacivert,130000,Batman Merkez
Giulietta,1.6 JTD Distinctive,2014,100000,Siyah,525000,Ýstanbul Þiþli
156,1.6 TS Distinctive,2005,317600,Siyah,208750,Ýstanbul Sancaktepe
156,1.6 TS Distinctive,2004,380000,Siyah,210000,Kayseri Kocasinan
156,1.6 TS Distinctive,2004,250000,Gri,193000,Kocaeli Çayýrova
Giulietta,1.6 JTD Distinctive,2013,178000,Siyah,415000,Ýstanbul Maltepe
Giulietta,1.6 JTD Distinctive,2013,146000,Siyah,415000,Kocaeli Gebze
Giulietta,1.6 JTD Distinctive,2012,131000,Beyaz,449850,Ýstanbul Kaðýthane
156,2.0 TS Selespeed,2001,295000,Beyaz,185000,Ýstanbul Arnavutköy
Giulietta,1.6 JTD Distinctive,2013,176000,Beyaz,374900,Kayseri Kocasinan
159,1.9 JTD Distinctive Plus,2007,290900,Siyah,306000,Bursa Osmangazi
Giulietta,1.6 JTD Distinctive,2014,156344,Beyaz,524000,Kocaeli Ýzmit
166,2.0 TB,1999,295000,Gri,165000,Ýstanbul Sancaktepe
Giulietta,1.6 JTD Super TCT,2016,107000,Beyaz,635000,Ankara Çankaya
147,1.6 TS Distinctive,2007,255000,Gümüþ Gri,260000,Manisa Þehzadeler
156,1.6 TS Distinctive,2004,282000,Sarý,224750,Gaziantep Þahinbey
Giulietta,1.6 JTD Distinctive,2015,124000,Beyaz,540000,Ýzmir Güzelbahçe
156,1.6 TS Distinctive,2005,186000,Þampanya,260000,Ýzmir Karþýyaka
Giulietta,1.4 TB MultiAir Distinctive,2012,108000,Siyah,528000,Tokat Merkez
146,1.6 TS,1997,262000,Siyah,132000,Ýstanbul Güngören
Giulietta,1.6 JTD Distinctive,2011,263000,Beyaz,415000,Kütahya Merkez
Giulietta,1.6 JTD Super TCT,2016,102000,Beyaz,668000,Ýstanbul Kartal
Giulietta,1.4 TB MultiAir Distinctive,2012,150000,Beyaz,450000,Ýstanbul Bakýrköy
Giulia,2.0 T Veloce,2022,9000,Gri,2450000,Mersin Yeniþehir
146,1.6 L,1996,255000,Þampanya,118000,Ankara Keçiören
166,2.0 TB,1999,289000,Gümüþ Gri,225000,Ýstanbul Çekmeköy
Giulietta,1.4 TB MultiAir Progression Pluse,2012,176897,Beyaz,503000,Ankara Çankaya
GT,1.9 JTD Q2,2009,220000,Kýrmýzý,405000,Ankara Yenimahalle
Giulietta,1.6 JTD Progression Plus,2013,137500,Beyaz,408000,Bursa Nilüfer
159,1.9 JTD Distinctive Plus,2007,310000,Siyah,365000,Ýzmir Gaziemir
147,1.6 TS Distinctive,2005,164000,Gümüþ Gri,235000,Çorum Merkez
156,2.5,1998,280000,Gümüþ Gri,220000,Ýstanbul Kartal
Giulietta,1.6 JTD Distinctive,2013,146000,Siyah,415000,Ýstanbul Üsküdar
Giulietta,1.6 JTD Distinctive,2011,138000,Beyaz,470000,Burdur Merkez
164,2.0 Turbo,1994,153000,Kahverengi,333000,Bursa Nilüfer
156,2.0 TS Selespeed,2001,277000,Füme,199000,Ýstanbul Sarýyer
Giulietta,1.4 TB MultiAir Distinctive,2014,71000,Beyaz,647500,Ýzmir Buca
MiTo,1.4 T Distinctive,2009,176000,Siyah,395000,Ankara Sincan
33,1.5 Giardinetta,1990,74000,Kýrmýzý,87000,Kocaeli Ýzmit
Giulietta,1.6 JTD Progression Plus,2014,199500,Beyaz,425000,Ankara Çankaya
Giulietta,1.6 JTD Progression Plus,2011,204000,Beyaz,389750,Ýstanbul Üsküdar
Giulietta,1.4 TB MultiAir Super TCT,2018,46000,Gri,875000,Ýstanbul Beþiktaþ
Giulietta,1.6 JTD Progression Plus,2012,195000,Kýrmýzý,460000,Antalya Muratpaþa
Giulietta,1.6 JTD Distinctive,2015,97000,Gri,532250,Ýstanbul Küçükçekmece
Giulietta,1.4 TB MultiAir Distinctive,2014,146700,Gri,565000,Ýstanbul Silivri
Giulia,2.0 T Sprint,2020,8300,Beyaz,1705000,Mersin Toroslar
156,1.6 TS,1998,325000,Bordo,159999,Kocaeli Gebze
Giulietta,1.6 JTD Super TCT,2018,72813,Beyaz,637500,Mardin Kýzýltepe
Giulietta,1.6 JTD Distinctive,2015,222000,Beyaz,425000,Bursa Ýznik
Giulietta,1.6 JTD Distinctive,2011,125000,Beyaz,515000,Tekirdað Süleymanpaþa
156,1.6 TS Distinctive,2002,353000,Siyah,172850,Bursa Nilüfer
156,1.6 TS Distinctive,2004,320000,Füme,230000,Ankara Etimesgut
156,1.6 TS Distinctive,2004,171800,Füme,278000,Ankara Etimesgut
MiTo,1.4 T MultiAir TCT,2012,129000,Beyaz,477000,Kocaeli Gebze
147,1.6 TS Distinctive,2004,250000,Gri,197500,Ankara Sincan
Giulietta,1.6 JTD Progression Plus,2012,140000,Beyaz,422000,Ýstanbul Tuzla
Giulietta,1.6 JTD Distinctive,2012,180000,Beyaz,399000,Ýstanbul Beykoz
Giulietta,1.4 TB MultiAir Distinctive,2015,155000,Beyaz,620000,Ankara Etimesgut
159,1.9 JTD Distinctive Plus,2007,254000,Siyah,435000,Ýstanbul Ümraniye
MiTo,1.4 T Distinctive,2009,188254,Bej,391000,Ýzmir Buca
Giulietta,1.4 TB MultiAir Distinctive,2013,133740,Kýrmýzý,600000,Antalya Kepez
156,2.0 TS Selespeed,2000,317000,Gümüþ Gri,230000,Kastamonu Merkez
156,1.6 TS Distinctive,2005,278000,Füme,239000,Ankara Altýndað
Giulietta,1.4 TB MultiAir Distinctive,2015,117000,Beyaz,610000,Ýstanbul Maltepe
156,1.6 TS,1998,387000,Siyah,150000,Ýstanbul Avcýlar
156,1.6 TS Distinctive,2004,220000,Bordo,205000,Balýkesir Burhaniye
145,1.6,1996,205000,Lacivert,112000,Ankara Çankaya
166,2.0 TB,1999,260000,Siyah,173000,Ýzmir Bornova
147,1.6 TS Distinctive,2003,232300,Kýrmýzý,188000,Aydýn Nazilli
Giulietta,1.4 TB MultiAir Super TCT,2016,87000,Beyaz,800000,Ýzmir Karabaðlar
156,2.0 JTS Distinctive,2004,260000,Füme,220000,Sakarya Karasu
Giulietta,1.6 JTD Progression Plus,2012,152000,Beyaz,445000,Ýzmir Gaziemir
Giulietta,1.4 TB MultiAir Distinctive,2015,62000,Kýrmýzý,620000,Muðla Bodrum
156,1.6 TS Distinctive,2005,222000,Gümüþ Gri,290000,Samsun Çarþamba
Giulietta,1.6 JTD Progression Plus,2014,110000,Siyah,535000,Ýstanbul Kartal
146,1.6 L,1997,272300,Siyah,118000,Ýstanbul Üsküdar
159,1.9 JTD Distinctive Plus,2007,243000,Bordo,485000,Ýstanbul Ataþehir
